dominant_freq,mean_freq,band_energy_0_50Hz,spectral_entropy,frequency_centroid,flatness,label
39.06,436150.5736210469,4882532.591610785,9.937724591153144,436150.573621047,0.9051722138498474,side
39.06,406705.1376382434,4806379.478261356,9.841637147389966,406705.13763824326,0.8491882515603669,side
39.06,431318.9769922764,4833747.860744506,9.883506236654268,431318.97699227644,0.8860221076712715,side
39.06,446963.0582242413,4905713.270800356,9.934432325937438,446963.05822424125,0.9052073529696495,side
39.06,451199.1301178816,4898053.8877137955,9.972896923030438,451199.1301178816,0.9213368545836845,side
39.06,443157.10346429335,4852921.898088136,9.90824973271971,443157.1034642933,0.8950873901009653,side
39.06,423301.33350806596,4839793.288540214,9.931514495778151,423301.3335080659,0.8891043790982115,side
39.06,396272.0752343624,4726720.477360022,9.851150835621894,396272.0752343624,0.85274591155096,side
39.06,465479.0521500744,4858012.612152478,10.016908085469504,465479.0521500744,0.9511516137031241,side
39.06,453323.7864249384,4863730.501186098,9.98048546005228,453323.7864249384,0.9289553611428527,side
39.06,455826.11985534197,4881437.375814524,9.985727956778065,455826.1198553419,0.933387624735526,side
39.06,451889.64063255396,4872437.785241084,9.972787800967428,451889.64063255396,0.9266610385857003,side
39.06,436227.55705036543,4840442.157482445,9.915648951568198,436227.5570503654,0.8899877002572881,side
39.06,437622.41815283935,4838202.533201459,9.937564527896827,437622.4181528394,0.9031392281225002,side
39.06,458365.55073882814,4845581.266342506,10.003082188008285,458365.55073882814,0.9393938236514198,side
39.06,453344.2711296566,4843923.774194758,9.988164249651724,453344.27112965664,0.9318569125774337,side
39.06,444938.8024809666,4854215.703119696,9.965988407373654,444938.80248096667,0.9186250348741846,side
39.06,413000.22405827773,4839699.309662197,9.850015250117107,413000.22405827773,0.8591085508278966,side
39.06,437102.1553561856,4851728.991161186,9.910820322541662,437102.15535618557,0.8995518227303446,side
39.06,438494.5533674485,4821710.897019665,9.918406911849198,438494.55336744845,0.9031058335584831,side
39.06,426447.6458334027,4822265.890142382,9.891073391950433,426447.6458334027,0.8832151388005193,side
39.06,433725.4978172697,4841606.047434354,9.924615865434737,433725.4978172697,0.8952602641273357,side
39.06,382254.174599069,4725932.519271494,9.774553626519637,382254.174599069,0.8209480649261319,side
39.06,450930.4686734839,4897165.2484638225,9.969674296079187,450930.4686734839,0.9269510402802069,side
39.06,447659.71809047373,4895359.887723716,9.966481473125565,447659.71809047373,0.9319477478906155,side
39.06,419459.2060223953,4900532.451868862,9.803205829904082,419459.2060223952,0.8747210549657882,side
117.19,451951.0232449299,4939180.341775234,9.967414722765719,451951.02324492985,0.9381330099682057,side
39.06,441852.3473464591,4914286.22128967,9.949014326425035,441852.3473464591,0.9241200251096586,side
39.06,417863.8927491383,4783665.357937524,9.880728218466992,417863.89274913835,0.8716662304253212,side
117.19,448968.3982804236,4921637.166643146,9.96846754766902,448968.39828042366,0.9353897497303677,side
117.19,451002.2999259216,4914279.965514663,9.980593825447546,451002.2999259216,0.9401466146156356,side
117.19,440243.9441357355,4884289.612792874,9.951220833391531,440243.9441357355,0.9214720835429417,side
39.06,445668.87866685755,4859232.447967768,9.95798029464672,445668.87866685755,0.9238344480792378,side
39.06,445506.2318264203,4867415.423445046,9.944069574295899,445506.2318264203,0.9237100718071874,side
39.06,429244.5757133832,4853099.182141094,9.873238201048572,429244.57571338327,0.8801674280906286,side
39.06,456190.4124696488,4843208.336075895,9.999941614479447,456190.4124696488,0.939893147304962,side
39.06,444522.4968289349,4856134.271280445,9.96231262125702,444522.49682893493,0.9159268508874278,side
39.06,411268.4078983497,4772651.784148863,9.875731770945045,411268.4078983497,0.8621830050667891,side
39.06,409829.98773365153,4807792.095949935,9.85737351489398,409829.9877336515,0.8619818994316129,side
39.06,455346.6351106763,4856348.893156523,9.986964855935703,455346.6351106763,0.9329929508012124,side
39.06,445130.62559033546,4849622.730412485,9.94637188513824,445130.6255903355,0.9073281199696689,side
39.06,453007.622127713,4812970.209478982,9.980720159784672,453007.622127713,0.9272330454150428,side
39.06,453761.1861512727,4873818.236216139,9.98183804782875,453761.1861512727,0.928522070531667,side
39.06,408728.92807597824,4872217.303699371,9.874021844302536,408728.92807597824,0.8657784268461665,side
39.06,448939.57140977983,4888304.935986968,9.972281977660877,448939.57140977983,0.9236808521442285,side
39.06,432977.24340457644,4827646.7717998475,9.900814704242434,432977.24340457644,0.8808071836310325,side
39.06,390935.68437217287,4651269.926391887,9.791765259255689,390935.6843721728,0.8238427437603928,side
39.06,417344.3955145752,4877854.645450214,9.808277856683842,417344.3955145752,0.8757492458198385,side
39.06,425148.7699246383,4780825.983455951,9.862550013622016,425148.7699246383,0.8674291621529077,side
39.06,438147.7007944372,4899134.556736584,9.92701463049339,438147.7007944372,0.897877529842846,side
39.06,451349.43808900437,4892418.5159967095,9.971065553962301,451349.4380890043,0.9375170899756249,side
117.19,437177.7167220385,4789184.858865372,9.915905663466951,437177.71672203846,0.9122634502290006,side
39.06,432739.0122574918,4915585.086051581,9.904229679029413,432739.0122574918,0.8916404763017979,side
312.49,455630.1535680618,4924839.518084243,9.989618098316413,455630.15356806177,0.9458668520416883,side
39.06,417770.2373765922,4827696.3918170305,9.860331399856337,417770.23737659224,0.8648143553060841,side
39.06,441899.4493303696,4803581.098073485,9.94026006413789,441899.44933036965,0.9030235800783487,side
39.06,432852.64952471986,4835525.5147673115,9.906863936951202,432852.6495247198,0.8839632486010542,side
39.06,426815.7620150847,4873775.912202483,9.900734789269023,426815.7620150846,0.8836744002665651,side
39.06,445213.9624475918,4887222.527641946,9.94484215389016,445213.9624475919,0.9291544831083497,side
117.19,446632.376942647,4868248.044687761,9.961282770588959,446632.376942647,0.9319386687317491,side
117.19,418521.90192554175,4849553.469700704,9.874080283306869,418521.90192554175,0.8891016312442463,side
39.06,414416.63416087505,4922808.046806682,9.797686478686131,414416.63416087505,0.8718838504888727,side
39.06,441975.1566938627,4883035.78706835,9.939980229323885,441975.15669386263,0.9114570960124184,side
39.06,448108.0968310359,4841029.065955437,9.967782444604467,448108.0968310359,0.933621552076974,side
39.06,410434.0201358211,4771153.411483999,9.872025503256932,410434.0201358211,0.867496485776445,side
39.06,441862.09035235265,4780502.0179126095,9.938609988562595,441862.0903523527,0.9018743812183223,side
39.06,448005.269876472,4887546.656856764,9.967680987989926,448005.26987647207,0.9217347783327888,side
117.19,430923.05620964075,4882909.753563665,9.917723578275144,430923.0562096407,0.9071502425493232,side
39.06,449415.85536152776,4880947.492065629,9.978877965477176,449415.8553615277,0.9258125768365172,side
39.06,442441.292957719,4923957.042810247,9.95820884836613,442441.29295771895,0.9178780795643522,side
39.06,442117.225986739,4884074.343335042,9.93325790566105,442117.22598673904,0.918850334957035,side
39.06,451471.8872951289,4915016.547044795,9.98590327398,451471.8872951289,0.9276632226008401,side
39.06,438977.4624875826,4900737.0595953185,9.922932452966755,438977.4624875825,0.8934499193369909,side
39.06,451046.80949457665,4890260.084534222,9.975058639063944,451046.80949457665,0.9210046124031724,side
39.06,447740.25506498065,4884975.893260104,9.952746554474768,447740.25506498065,0.911151468967451,side
39.06,449401.4064247296,4887813.336924038,9.96624610815616,449401.4064247296,0.9200768419365536,side
39.06,417321.80553203076,4839708.437589874,9.881914922224874,417321.8055320307,0.8667315161788985,side
39.06,438892.97432215494,4804134.281797229,9.916608640608203,438892.97432215494,0.8950949795379056,side
39.06,453077.9357479399,4902477.820081459,9.98242331045776,453077.93574794,0.9256594156182802,side
39.06,443995.34978241095,4878753.277757395,9.92206257903672,443995.34978241095,0.8990577630758557,side
39.06,433958.23732293217,4844262.575041245,9.888290459154282,433958.2373229322,0.8862778514519377,side
39.06,449708.0453983575,4876903.639484158,9.962401988295854,449708.0453983575,0.9142770677827339,side
39.06,445170.11186355376,4872964.360680756,9.949672192773134,445170.1118635538,0.9115151762841911,side
39.06,441575.0614425506,4812474.629548795,9.919197685179984,441575.0614425506,0.9010926643116363,side
39.06,457596.6504465396,4819548.889168962,9.991113814201968,457596.6504465396,0.9357225673911305,side
39.06,433427.1776587809,4866609.930549931,9.903648148017009,433427.1776587809,0.8840980108170795,side
78.12,462918.65654590074,4830776.033454739,10.014081017296647,462918.65654590074,0.951675552567691,side
39.06,443216.3599465525,4848764.280157728,9.959713191207882,443216.3599465525,0.9113166400005484,side
39.06,399416.25079283793,4779297.128832667,9.831450226032175,399416.25079283793,0.8464162331700689,side
39.06,434917.36628869287,4861643.991134663,9.90849589838596,434917.36628869275,0.8935776794096325,side
39.06,442956.07314726646,4863723.839424395,9.947331224695771,442956.07314726635,0.9083721241574093,side
39.06,435802.817256465,4852301.446215354,9.906049803440052,435802.8172564649,0.904119189177932,side
39.06,454595.5371209669,4887029.349839089,9.992236651997562,454595.5371209668,0.9352687300042848,side
39.06,435673.93520369846,4808251.333010922,9.898348729595277,435673.93520369846,0.8851520716498159,side
39.06,437416.171271368,4818209.531680761,9.937808889382033,437416.171271368,0.898293397085026,side
39.06,438331.0259865373,4856221.371286846,9.922163835555107,438331.0259865373,0.9033282216797074,side
39.06,409740.75774326996,4782001.375666824,9.866945512265977,409740.75774326996,0.8612195680660873,side
39.06,413536.60067135346,4792244.548767662,9.852973368040093,413536.60067135346,0.8579746365236333,side
39.06,441974.7589829591,4880244.559574572,9.940493069996519,441974.758982959,0.9096321753520787,side
39.06,421802.5089324667,4855643.354882655,9.869509279501647,421802.50893246674,0.8794439559269484,side
39.06,446450.38806808065,4869473.368137757,9.955346329135855,446450.3880680806,0.9245952756120402,side
39.06,432506.8035166301,4899233.9446584135,9.91544314085419,432506.80351663,0.903145499231121,side
39.06,434816.2735921421,4870046.322552906,9.938496371886556,434816.27359214216,0.9157557510723382,side
39.06,438376.7816102895,4893487.960544514,9.936897150072536,438376.7816102894,0.9029569877891638,side
39.06,444067.6195708145,4912788.529279908,9.946427806235814,444067.6195708145,0.9238451095078135,side
117.19,455960.2197543197,4877896.460168303,9.991164152519369,455960.21975431964,0.9450355680612068,side
39.06,448439.59398333443,4914012.893356613,9.959162372495992,448439.5939833345,0.9296874410905646,side
39.06,446897.41160267015,4873262.941866589,9.967390489637438,446897.41160267015,0.9257751308510256,side
39.06,446648.07208061713,4844099.168854444,9.969864173607728,446648.0720806172,0.9330077304534053,side
39.06,448240.14882982924,4853154.2090599965,9.977174740251474,448240.14882982924,0.9220772656759489,side
39.06,411905.35513308283,4777032.224241315,9.867236458124585,411905.35513308283,0.8591186397238303,side
39.06,451793.0925966455,4871549.344026418,9.977618437573502,451793.0925966455,0.9278457558886027,side
39.06,414168.13729096623,4803094.705678532,9.911322065873632,414168.1372909663,0.873109976033361,side
39.06,424454.8118893975,4753223.483180797,9.901639909842297,424454.8118893976,0.8782800291015571,side
39.06,409371.405528142,4797808.914023871,9.868292580262992,409371.40552814206,0.8649240549512446,side
39.06,447966.35254680447,4819043.544492513,9.96782851284195,447966.3525468045,0.917590019917572,side
39.06,447880.9427618271,4865242.089254823,9.959629051249989,447880.9427618271,0.9137157174851899,side
39.06,448215.66194527724,4816228.705996286,9.931433425897298,448215.6619452773,0.9099840773201954,side
39.06,445922.9003362262,4853716.582457358,9.955789961818502,445922.9003362262,0.9145643100216908,side
39.06,431285.27177968796,4853616.721375088,9.903168097549084,431285.27177968796,0.8821483950519671,side
39.06,403268.122981995,4747125.077054717,9.8412263983178,403268.122981995,0.8491325276102414,side
39.06,444192.9946576244,4873228.50913282,9.939352636816954,444192.9946576244,0.9194977584486332,side
39.06,443384.8438105056,4873295.402433131,9.954198141357342,443384.8438105056,0.9215230578646607,side
39.06,431226.9352886656,4784038.143860156,9.896648572802905,431226.9352886656,0.8813079142333905,side
39.06,414299.3881180699,4836202.219145149,9.865713347442366,414299.38811806985,0.8617730605749657,side
39.06,453600.1323189188,4895860.104511766,9.978917785909687,453600.1323189189,0.9383845306359474,side
39.06,451183.7222863649,4853873.078434979,9.979271078580508,451183.722286365,0.9245710131856097,side
117.19,451004.2332156704,4854992.134843968,9.966079380744148,451004.23321567033,0.9354574817360677,side
39.06,436628.740910312,4938406.791158224,9.905732950134992,436628.7409103121,0.9103667945256628,side
39.06,425900.9729592585,4910191.252510955,9.866437330366196,425900.97295925854,0.8887938492577137,side
39.06,429050.5617646575,4951833.86040496,9.92471072711212,429050.5617646574,0.9082090230201237,side
39.06,426158.6773730542,4905192.432269936,9.911812479897826,426158.67737305426,0.9029660560247844,side
39.06,353335.2251610323,4906223.814916693,9.669888966614518,353335.2251610323,0.7886613558337667,side
39.06,422970.31261992943,4893647.326911617,9.91468394691386,422970.3126199295,0.9019187790765734,side
39.06,430851.931912479,4901569.535960137,9.92774874695063,430851.93191247905,0.9095927325743682,side
39.06,427100.3515128658,4884987.749376884,9.908482542560373,427100.3515128657,0.9030141159770717,side
39.06,451311.6703817354,4890819.089625278,9.981109594373185,451311.6703817355,0.9406992453996978,side
39.06,448354.32765479916,4877913.809516991,9.97196972484638,448354.3276547992,0.9192562332178014,side
39.06,433223.3173811158,4873782.551703449,9.901876273834356,433223.3173811158,0.9050342589935584,side
39.06,428882.2528175862,4821539.708388755,9.867197988656624,428882.2528175861,0.8663764300626926,side
39.06,438968.1953335678,4859466.016994406,9.92580404938133,438968.19533356786,0.9062313373206383,side
39.06,445706.007092645,4899661.574568091,9.966522293211238,445706.007092645,0.9193504993956393,side
39.06,440090.644497288,4873468.244213175,9.934851784088993,440090.6444972879,0.9159762208412141,side
39.06,407166.44524064823,4796848.1648898,9.82457508646762,407166.4452406483,0.8452878045560279,side
39.06,457088.7477667495,4873643.601631258,9.99956887068272,457088.74776674947,0.9448524138774843,side
39.06,433750.7119336442,4869079.6865301,9.914546154226386,433750.71193364414,0.8896876218980982,side
39.06,457362.28624601156,4796039.72551281,9.994370356048663,457362.28624601156,0.9334329008476172,side
39.06,452198.1788206858,4874128.9771785345,9.991545220984614,452198.1788206858,0.9284185029027345,side
39.06,430003.8372257263,4823297.320774712,9.89049656637936,430003.8372257264,0.8809230964480317,side
39.06,441499.01509276475,4874132.155708097,9.951169259658693,441499.0150927647,0.9084410757083144,side
39.06,443024.949685822,4874446.294483623,9.939594371902663,443024.949685822,0.907533378341901,side
39.06,438837.5464660191,4846220.28332478,9.898633822120544,438837.5464660191,0.8895089046447087,side
39.06,423002.3427772544,4839001.6621951405,9.861231583011163,423002.34277725435,0.8689804833888719,side
39.06,452493.7172363566,4904282.030772048,9.978423779979686,452493.7172363566,0.9251173781842082,side
39.06,427104.99419454276,4832040.741847001,9.86563048613664,427104.99419454276,0.8730498837138503,side
39.06,450863.52092395385,4838431.508205189,9.941494223462664,450863.52092395385,0.9117311496962881,side
39.06,461288.8721062715,4891131.382402547,10.006862947493657,461288.87210627156,0.9435905023847401,side
39.06,431936.8091750501,4819584.9302699845,9.883979515439638,431936.8091750501,0.8789206726682792,side
39.06,446463.9991344271,4853980.903568281,9.965033834665283,446463.9991344271,0.9159291102662247,side
39.06,450402.85089523834,4862696.375593431,9.976941026779183,450402.85089523834,0.9291624196303145,side
39.06,414371.5398358274,4768348.644583025,9.863082054567286,414371.5398358274,0.8632715070921091,side
39.06,445838.42407713266,4875124.46376502,9.971564618980608,445838.4240771327,0.9191079272594702,side
39.06,435211.3197493193,4840829.331687221,9.890701576518921,435211.3197493192,0.8813678060876268,side
39.06,416170.93077000533,4823592.973998208,9.876214609764627,416170.93077000533,0.8678538989100641,side
117.19,446607.0321290811,4805892.137326332,9.966122641510005,446607.032129081,0.917620902851866,side
39.06,411052.20690022444,4787777.234044304,9.860005523356312,411052.2069002244,0.8582657242258279,side
39.06,419715.92363157275,4799531.077574724,9.839983556626063,419715.9236315727,0.8645368784442491,side
117.19,454375.14765049075,4877330.874357134,9.976851201566243,454375.14765049063,0.9431229169679012,side
39.06,433027.6005080137,4700176.090358911,9.897970282987707,433027.6005080135,0.8858000829726115,side
39.06,417330.45966573484,4828972.3054417,9.891017593991176,417330.4596657348,0.8700276134515429,side
39.06,442265.35985581076,4779084.589996917,9.949577877900257,442265.35985581076,0.9132266304396773,side
39.06,425701.8571646264,4860175.059536938,9.864721163726799,425701.85716462636,0.8768444191355637,side
195.31,451986.82153861795,4879694.148636132,9.965342214171281,451986.82153861795,0.9371067069655237,side
39.06,424391.4698730428,4812164.781886416,9.879254273520315,424391.4698730429,0.8747199815528366,side
39.06,436931.68922143773,4915678.27236294,9.916740410201989,436931.68922143773,0.903235621306431,side
117.19,457763.71921536315,4894388.750628545,9.990843516865597,457763.71921536315,0.9467895516000934,side
39.06,426012.6400224137,4880186.667696307,9.878239701056717,426012.6400224137,0.8967294461448865,side
39.06,439822.1275198618,4846960.34566168,9.943644839925904,439822.1275198618,0.9025730406374749,side
117.19,437986.7050968263,4866841.30706452,9.945225444541473,437986.70509682636,0.9178629006535343,side
39.06,445445.5333479926,4885593.908610595,9.964988524753096,445445.5333479925,0.9312724248193778,side
39.06,447600.8767850112,4859101.243248728,9.973063659618676,447600.8767850112,0.9290440595297833,side
39.06,413105.68971083674,4767293.3016418945,9.874314986690335,413105.68971083674,0.8702659453831082,side
39.06,446652.15297077526,4841718.343531386,9.9757943183418,446652.1529707754,0.9214736485593054,side
39.06,418046.10510924633,4854057.934664663,9.783556808358673,418046.10510924633,0.8423445507360209,side
39.06,377879.76841432264,4815418.096941297,9.694250434262347,377879.7684143227,0.7965472255506443,side
39.06,447206.9708418392,4854223.101664412,9.962491029380868,447206.9708418392,0.9165288258991247,side
39.06,443992.65649422596,4876449.457563824,9.956687017977234,443992.6564942259,0.9106397056681148,side
39.06,430268.15079954726,4812701.136879371,9.91537541693361,430268.15079954726,0.8871881923300287,side
39.06,440197.94079396717,4849720.034938145,9.910953334773161,440197.94079396717,0.8982945434421382,side
39.06,448572.17144000734,4903952.610410305,9.963372287104043,448572.1714400074,0.9191618748829032,side
39.06,443527.3575912877,4822172.078949546,9.946242847598821,443527.3575912877,0.9079334964456148,side
39.06,434758.0694036584,4830455.371992715,9.891152340541584,434758.0694036584,0.8871358576097228,side
39.06,444805.56591170124,4830050.569788729,9.94307145999223,444805.5659117012,0.9113920513654845,side
39.06,443084.7948315826,4881837.511082617,9.940137592539546,443084.7948315825,0.9093512466995992,side
39.06,441720.9400290033,4826132.190420474,9.92446643215789,441720.9400290033,0.9006230485370883,side
39.06,432639.63548585365,4833897.036085439,9.883937168250318,432639.63548585365,0.8899868681810907,side
39.06,428472.49588120315,4816457.343194215,9.892945724297062,428472.49588120315,0.8844086584817024,side
39.06,460521.812901823,4884816.157568496,10.007039725571206,460521.812901823,0.9483317772434746,side
39.06,437886.641861815,4832318.480011804,9.92268036301601,437886.64186181506,0.8975308280160258,side
39.06,417840.231201643,4778919.540104666,9.841902751998758,417840.231201643,0.860319100901917,side
39.06,450584.7151835201,4886547.079842651,9.971139370874683,450584.7151835202,0.9372956388138843,side
39.06,444433.7488248314,4885384.596997861,9.94269035412731,444433.7488248315,0.9142409906957808,side
39.06,447975.6945369613,4905128.134717977,9.961831094057473,447975.6945369613,0.9268412036442132,side
39.06,443791.4064673128,4822338.953137984,9.943125028866195,443791.40646731283,0.9041555043383032,side
39.06,454218.3949599241,4931311.457427208,9.988386367962413,454218.3949599241,0.94476979018473,side
117.19,419421.46781292575,4844432.538254846,9.900950411869557,419421.46781292575,0.8962219342833535,side
39.06,428511.55900946143,4916540.753639998,9.923166006277501,428511.55900946143,0.9077139262624261,side
117.19,440542.44610335096,4913211.764824839,9.959002490667416,440542.446103351,0.9249450932254243,side
39.06,379146.9316724467,4782577.060961634,9.754562108801546,379146.9316724467,0.8177641182518289,side
39.06,452014.02416872326,4886673.024210354,9.977234660843093,452014.02416872344,0.939802681288296,side
39.06,437525.98878090695,4895669.658689971,9.936233614275869,437525.98878090695,0.8996506079459459,side
39.06,436075.47650818166,4822990.752729692,9.909540777211287,436075.4765081816,0.8875622965347237,side
39.06,414894.2164926373,4774106.491822994,9.839997710886871,414894.2164926373,0.8518373450806689,side
39.06,455555.7612703707,4839188.296723175,9.99719261005373,455555.7612703706,0.9465886818037434,side
39.06,447798.2570395502,4880452.162945401,9.971720247827303,447798.2570395503,0.9295148108860787,side
39.06,439469.77652568737,4845276.571497308,9.954259456646696,439469.77652568737,0.9131202928830294,side
39.06,439900.865879177,4864089.1057479475,9.923140643123263,439900.86587917694,0.9001216606024092,side
39.06,445271.1466178868,4771253.016774332,9.925162431721247,445271.1466178868,0.9074912378552727,side
39.06,452222.4100456688,4858157.054557875,9.970450674249484,452222.4100456688,0.9248381624235571,side
39.06,447364.7279711632,4855312.226266345,9.953894400069748,447364.7279711632,0.9152107733463235,side
39.06,424168.34670647193,4827539.440039216,9.912298529172366,424168.3467064719,0.8846439947713524,side
39.06,437120.3328773091,4818902.1988600185,9.922408266928969,437120.3328773091,0.8948408614202088,side
39.06,447945.2719712391,4761709.294772733,9.964953632095071,447945.2719712391,0.9175072067522604,side
39.06,458835.3945594893,4839803.2397585325,10.003093791722204,458835.3945594892,0.93678197551996,side
39.06,450534.62024598516,4781986.3820322845,9.938250571437257,450534.6202459852,0.9100845885651498,side
39.06,451292.73148431914,4816883.62648895,9.965076196331527,451292.73148431897,0.9205753791317222,side
39.06,401380.31976157083,4790839.4265178945,9.84425333757489,401380.3197615709,0.8429023173508996,side
39.06,440510.49856487924,4866554.782165298,9.924579533607067,440510.49856487924,0.9021548481654224,side
39.06,443089.508528309,4791414.57321458,9.952455864015539,443089.5085283091,0.9091855747959497,side
39.06,429779.7003709509,4869895.055398624,9.92896862106734,429779.7003709509,0.8931659504077273,side
39.06,420574.454235771,4796285.957724201,9.909971368404612,420574.454235771,0.8839571411773751,side
39.06,432507.7940818308,4849020.4680163,9.88728279298229,432507.7940818308,0.8811997017588329,side
39.06,453453.38535543793,4901026.185688208,9.98397329331206,453453.3853554379,0.931020103221859,side
39.06,419418.89285735216,4856577.029519899,9.817236098722615,419418.89285735216,0.8575967623810348,side
39.06,454895.73930107855,4919332.987867914,9.985077213331017,454895.7393010785,0.9321134349068881,side
39.06,435695.4456078335,4859306.466351494,9.901329167977098,435695.44560783356,0.8851017547688406,side
39.06,420101.71046635765,4804373.20118153,9.889001839031092,420101.71046635765,0.8748818700006576,side
78.12,450252.9227127607,4874135.872548481,9.963816051748788,450252.9227127606,0.9350413331586117,side
39.06,455592.8019243518,4878520.975084051,9.985463403097624,455592.8019243517,0.9415086757960172,side
39.06,443244.06808408676,4893458.442838454,9.945913177638856,443244.06808408664,0.9115071662529535,side
39.06,426264.0043200607,4829918.152619059,9.852421654510472,426264.00432006083,0.8697962483326604,side
39.06,452535.3697299153,4947126.308085967,9.969698874957704,452535.3697299153,0.939140507229902,side
39.06,444856.998268537,4921326.220109246,9.957753550107663,444856.99826853705,0.9147403018510455,side
117.19,454511.3148696309,4946284.074786857,9.977654854018096,454511.314869631,0.9428827802756207,side
39.06,430288.72433394496,4801922.692988726,9.903446748298355,430288.724333945,0.8855728553790224,side
39.06,440300.7219167598,4886300.778958139,9.931669136622483,440300.7219167598,0.9204130360172346,side
117.19,448244.4703790945,4881893.462379042,9.973204313148877,448244.4703790945,0.9344377413127121,side
39.06,453689.95177418296,4898169.99137937,9.990664297248825,453689.95177418296,0.9349938465018848,side
39.06,453951.89612740587,4839619.599504288,9.987961321223278,453951.896127406,0.9317342185945054,side
39.06,441466.8213815365,4900530.148740788,9.941766755146162,441466.8213815365,0.9088293826667675,side
39.06,425176.01307441114,4795096.036703852,9.887589282562008,425176.0130744111,0.8747397365479938,side
39.06,444706.01268118015,4890466.423082114,9.958298495040832,444706.0126811802,0.9152599600773992,side
39.06,430031.3488728348,4807143.8018607125,9.932381178727978,430031.3488728349,0.8919152106189587,side
39.06,415605.315683245,4776061.865525756,9.880204337152287,415605.31568324496,0.8728707835798316,side
39.06,450859.40587773506,4741574.361031271,9.986860669036774,450859.405877735,0.9276046277724537,side
39.06,452395.9205087999,4837269.8979414385,9.98949551876633,452395.92050879996,0.9303295769021948,side
39.06,442214.32020951004,4802140.360847589,9.949632633303779,442214.32020951004,0.9061237418731809,side
39.06,413521.7016744373,4792468.03045405,9.811545153371855,413521.7016744374,0.8502314910930417,side
39.06,455732.7091242875,4813766.006299714,9.98771563928658,455732.7091242875,0.9310333874765264,side
39.06,451940.25726202247,4888556.549660407,9.975675848751315,451940.2572620225,0.931214121406403,side
39.06,430552.159660084,4824080.47746856,9.861260322165435,430552.159660084,0.8714441507668463,side
39.06,452660.3860154013,4821940.29993398,9.982097886412868,452660.3860154013,0.9302203172921534,side
39.06,452597.30351842346,4851156.324552591,9.977936936022552,452597.30351842346,0.9242311790390171,side
39.06,423174.04642115586,4794056.582268153,9.866676624794424,423174.0464211559,0.8771743340912491,side
39.06,401451.09716884966,4816300.258223026,9.785977628790807,401451.0971688497,0.8301880661923802,side
39.06,441613.93306263065,4845064.333446223,9.946318187323842,441613.9330626307,0.9056428611094722,side
39.06,435596.9928184904,4799287.315046305,9.900650016387225,435596.9928184904,0.8950139357380174,side
39.06,454120.21596709924,4894012.804124743,9.979678010659887,454120.21596709924,0.939045005566998,side
39.06,453400.6776590239,4899652.1804466555,9.97334634063228,453400.67765902384,0.938549479034873,side
39.06,437822.6987298619,4876866.434045129,9.913608672509437,437822.6987298619,0.9140547775512319,side
117.19,442742.6912776939,4882337.427281733,9.951297248010253,442742.69127769396,0.9276626213480438,side
39.06,432421.3060829905,4902417.579951529,9.877437021522068,432421.30608299037,0.90449542273242,side
117.19,429164.7551057706,4849898.444784975,9.922712714319145,429164.75510577054,0.9090222847509051,side
39.06,432600.23016200546,4885383.973374527,9.917631202472258,432600.2301620055,0.9111872886959952,side
39.06,461693.6606267747,4893565.038615575,10.003491602157773,461693.66062677465,0.948240357494758,side
78.12,420848.9528161657,4770383.7650455395,9.886781857267232,420848.9528161657,0.893461246780767,side
39.06,406459.4540917949,4716042.23338038,9.859739259632056,406459.45409179496,0.8611503526477909,side
39.06,443669.2129093834,4888678.805191451,9.945971701702934,443669.21290938347,0.9130747689980004,side
39.06,449394.9519238674,4880581.873799937,9.978412971437999,449394.95192386745,0.9380531205489421,side
39.06,441076.89326192014,4831521.5531578725,9.953989505485254,441076.8932619202,0.918129455139793,side
39.06,455756.29725579155,4928334.301000216,9.99199199822915,455756.29725579143,0.9426233700721387,side
39.06,439394.97500729596,4817243.38018427,9.921669825174357,439394.97500729596,0.8982685191348829,side
39.06,452560.898057451,4890452.289353504,9.971314991072024,452560.8980574509,0.928805401210606,side
39.06,442101.47840398544,4795690.37325837,9.94730521420391,442101.47840398544,0.9026826152985886,side
39.06,397225.2437965492,4824095.200224937,9.839450943421522,397225.24379654933,0.8474476219257662,side
39.06,454649.18860595225,4908282.7033611005,9.989919769431715,454649.18860595225,0.9281327335838457,side
39.06,444728.05677635054,4853042.201640035,9.947269387710595,444728.0567763505,0.9081886524045824,side
39.06,452150.3758717531,4875409.853961339,9.969697017292162,452150.3758717531,0.924074279214375,side
39.06,420869.00193761324,4841509.741105692,9.898443671007245,420869.00193761324,0.8755056297936832,side
39.06,417507.1728350414,4795255.98950474,9.876117485542585,417507.17283504136,0.8659039083957367,side
39.06,453265.4418500775,4883308.838787589,9.976564856180623,453265.4418500774,0.927256018247496,side
39.06,441999.9769820645,4860879.710339663,9.94577922250896,441999.9769820646,0.9057043465143378,side
39.06,391745.6654342528,4859831.842885159,9.806425300458796,391745.6654342527,0.8371227858975171,side
39.06,445477.37041038426,4843000.143493398,9.973967252713708,445477.37041038426,0.9171789163658598,side
39.06,448187.9142053086,4887077.97492633,9.970926850530972,448187.91420530865,0.9185373449725116,side
39.06,438553.57359928184,4845818.634849902,9.925029222298445,438553.57359928184,0.9021078284956101,side
39.06,454663.2702311893,4802579.185025722,9.981337897966135,454663.2702311893,0.9272404091091424,side
39.06,449756.1397891389,4888314.92236657,9.966849480643615,449756.13978913886,0.9214565032917813,side
